query,mist_url,score,content,content_type,,rank,status 
,https://www.mist.com/documentation/troubleshoot-specific-connectivity-issues-using-marvis/,1.3583238,How to Troubleshoot specific connectivity issues using Marvis Correlation,subtitle,,2,1
,https://www.mist.com/documentation/troubleshoot-specific-connectivity-issues-using-marvis/,1.3519814,How to Troubleshoot specific connectivity issues using Marvis,title,,3,1
,https://www.mist.com/documentation/persistent-sticky-mac-learning/,1.3476471,Persistent (Sticky) MAC Learning Overview,subtitle,,4,2
,https://www.mist.com/documentation/applications-showing-unknown/,1.3440623,Why are some of my applications showing “unknown?” How do we populate App Name?,subtitle,,5,0
how to find NON_COMPLIANT,,,,,,,
,https://www.mist.com/documentation/what-is-marvis-actions/,1.3296779,What is Marvis Actions?,title,,1,1
,https://www.mist.com/documentation/where-is-ble-controlled/,1.2918651,Where is BLE Controlled?,title,,2,0
,https://www.mist.com/documentation/troubleshoot-specific-connectivity-issues-using-marvis/,1.2760999,How to Troubleshoot specific connectivity issues using Marvis,title,,3,2
,https://www.mist.com/documentation/marvis-client-faq/,1.2709081,Marvis Client – Why do I need it? What is it?,subtitle,,4,0
,https://www.mist.com/documentation/how-to-enable-app-visibility/,1.2652677,How to Enable App Visibility,title,,5,0
how to find insights for rcrabbs-mbp,,,,,Page redirection intent ,,
,https://www.mist.com/documentation/insights/,1.4148461,Insights,title,,1,1
,https://www.mist.com/documentation/metrics-on-the-access-points-page/,1.407028,Metrics on the Access Points Page,title,,2,2
,https://www.mist.com/documentation/insights/,1.392229,Insights gives an overview of network experience across the Entire Site Access Points or Client. The following steps will take you through the process Click on Monitor in the left-hand navigation bar Select the Insights tab on the top.You have the option to choose which Site do you want to see the metrics for. You may also choose to view Insights for a specific Access Point or Client. Once you select insight based on Entire Site Access Point or Client the lower section shows you the appropriate information and insights.You also have the option to change the time frame for which you want to check for this metric.,snippet,,3,1
,https://www.mist.com/documentation/find-org-site-id/,1.3786013,How do I find my Org and Site ID?,title,,4,0
,https://www.mist.com/documentation/ap-level-insights/,1.3645228,AP Level Insights,title,,5,1
how to find status of ap interference,,,,,Page redirection intent ,,
,https://www.mist.com/documentation/scan-unauthorized-aps/,1.4723257,How we scan for unauthorized APs,title,,1,0
,https://www.mist.com/documentation/learning-about-about-disconnected-aps/,1.4690781,Learning about about disconnected AP’s,title,,2,0
,https://www.mist.com/documentation/ap-connectivity-to-the-mist-cloud/,1.4467099,AP Connectivity to the Mist Cloud How do you detect cloud unreachability?,subtitle,,3,0
,https://www.mist.com/documentation/troubleshooting-ap-disconnect-issues/,1.443321,Troubleshooting AP Disconnect Issues,title,,4,0
,https://www.mist.com/documentation/ap-connectivity-to-the-mist-cloud/,1.4382836,AP Connectivity to the Mist Cloud How does the AP determine that access to the cloud has been restored?,subtitle,,5,0
how to find non-wifi issues,,,,,Page redirection intent ,,
,https://www.mist.com/documentation/troubleshoot-specific-connectivity-issues-using-marvis/,1.3938798,How to Troubleshoot specific connectivity issues using Marvis,title,,1,1
,https://www.mist.com/documentation/troubleshoot-specific-connectivity-issues-using-marvis/,1.3801591,How to Troubleshoot specific connectivity issues using Marvis Here you can check,subtitle,,2,1
,https://www.mist.com/documentation/troubleshooting-steps-client-issues/,1.3764645,Troubleshooting steps for client issues,title,,3,1
,https://www.mist.com/documentation/ap-troubleshooting-steps/,1.3754944,AP Troubleshooting steps,title,,4,0
,https://www.mist.com/documentation/troubleshoot-specific-connectivity-issues-using-marvis/,1.3657666,How to Troubleshoot specific connectivity issues using Marvis Correlation,subtitle,,5,1
ARP for LD_IDF_B_AP,,,,,Page redirection intent ,,
,https://www.mist.com/documentation/dynamic-packet-captures/,1.4084555,Dynamic Packet Captures DHCP,subtitle,,1,2
,https://www.mist.com/documentation/connectivity-actions/,1.407521,ARP Failure Actions will appear when an unusually large number of clients are experiencing issues with the ARP gateway. These include Gateway ARP timeout and excessive ARP. When you see an ARP Failure Action be sure to check that the gateway is online and reachable. Also make sure that there is no congestion in the network.,snippet,,2,1
,https://www.mist.com/documentation/isolation/,1.4043894,By default Mist supports Proxy Arp. Mist APs by default support Proxy ARP. Mist APs on seeing an ARP request for a connected client instead of forwarding the packet over the air format an ARP response on behalf of the client and respond to the wired network. Wikipedia ARP Filter: When ARP filter is enabled we block all ARP broadcast requests from going to the specified wireless Interface. When ARP filter Is disabled Proxy ARP will try to resolve the Ethernet address of requests and if not known will flood the original request to any Interface not being ARP filtered.Broadcast / Multicast Filter: When Enabled this filter will BLOCK ALL broadcasts and Multicast packets on a specified Interface except: a) ARPs (thats handled above) b) DHCP broadcast transactions. c) IPv6 Neighbor discovery frames. (ICMPv6). All other broadcasts will we blocked including IPv6 broadcasts / multi-casts and ALL MDNS frames. (IPv4 & IPv6)Allow MDNS Checkbox:  This option ONLY has any effect when #2 (the Broadcast / Multicast filter is ENABLED). When selected this option will ALLOW mDNS packets to transmitted through the specified interface. This includes IPv4 and IPv6 mDNS. If Not selected then the Broadcast/Multicast filter will treat mDNS frames just like any other broadcast/multicast frame and block them. Apple Bonjour uses MDNS for their network discovery and might be a broadcast you want to be sent. Wikipedia DTIM  a period of 2 beacons is normal this can be increased for power sensitive clients,snippet,,3,1
,https://www.mist.com/documentation/december-2016-update/,1.399966,AP Testing Tools :At time of network issues and not able to connect to the internet we have the following features to troubleshoot issues  PingTracerouteARP PingTracerouteARP Here are the steps to use these features. Select the required AP you want to test.Click on Utilities on the top right corner of the page then select Testing ToolsHere you have the option to ping Traceroute and get ARP info. Select the required AP you want to test.Click on Utilities on the top right corner of the page then select Testing ToolsHere you have the option to ping Traceroute and get ARP info.,snippet,,4,2
,https://www.mist.com/documentation/setting-wireshark-packet-captures/,1.3984928,Setting up Wireshark for packet captures,title,,5,2
Metrics on the Access Points Page,,,,,Page redirection intent ,,
,https://www.mist.com/documentation/metrics-on-the-access-points-page/,2,Metrics on the Access Points Page,title,,1,1
,https://www.mist.com/documentation/metrics-on-the-access-points-page/,1.8702163,Metrics on the Access Points Page Connection Status,subtitle,,2,1
,https://www.mist.com/documentation/metrics-on-the-access-points-page/,1.8633327,Metrics on the Access Points Page Version Compliance,subtitle,,3,1
,https://www.mist.com/documentation/metrics-on-the-access-points-page/,1.8527658,Metrics on the Access Points Page VLANS,subtitle,,4,1
,https://www.mist.com/documentation/metrics-on-the-switches-page/,1.6580144,Metrics on the Switches Page,title,,5,1
DSCP Mapping,,,,,,,
,https://www.mist.com/documentation/dscp-mapping/,2,DSCP Mapping,title,,1,1
,https://www.mist.com/documentation/dscp-mapping/,1.8004308,DSCP Mapping None,subtitle,,2,1
,https://www.mist.com/documentation/dscp-mapping/,1.6580213,DSCP Mapping WMM AC to DSCP Mapping,subtitle,,3,1
,https://www.mist.com/documentation/dscp-mapping/,1.6560999,DSCP Mapping DSCP to WMM AC Mapping,subtitle,,4,1
,https://www.mist.com/documentation/often-aps-ble-scan-collect-data-location/,1.319998,APs scan every 420ms,snippet,,5,0
meaning of ap pattrn,,,,,This link is needed,,
,https://www.mist.com/documentation/what-is-ap-reflection/,1.5043849,What is AP Reflection?,title,https://www.mist.com/documentation/wi-fi-basics3-5-mimo-and-antenna-patterns/,1,0
,https://www.mist.com/documentation/ap-naming/,1.4630673,AP Naming,title,,2,0
